fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
0.365384615;0.12745098;0.210843373;0.009202454;0.09495549;0.017421603;0.225058005;0.082706767;0.309090909;0.26744186;0.532258065;4
0.288461538;0.37254902;0.156626506;0.032208589;0.097922849;0.090592334;0.171693735;0.077694236;0.6;0.337209302;0.64516129;8
0.307692308;0.196078431;0.156626506;0.016871166;0.097922849;0.111498258;0.280742459;0.10391363;0.645454545;0.325581395;0.435483871;8
0.259615385;0.156862745;0.174698795;0.116564417;0.100890208;0.104529617;0.341067285;0.143049933;0.372727273;0.558139535;0.338709677;6
0.25;0.088235294;0.204819277;0.013803681;0.243323442;0.139372822;0.292343387;0.128976287;0.481818182;0.313953488;0.258064516;7
0.25;0.088235294;0.204819277;0.013803681;0.24925816;0.142857143;0.294663573;0.128976287;0.481818182;0.313953488;0.258064516;6
0.240384615;0.602941176;0.331325301;0.188650307;0.139465875;0.195121951;0.563805104;0.211104685;0.518181818;0.313953488;0.112903226;5
0.307692308;0.18627451;0.174698795;0.050613497;0.148367953;0.090592334;0.440835267;0.17331791;0.745454545;0.430232558;0.370967742;5
0.442307692;0.215686275;0.15060241;0.26303681;0.112759644;0.080139373;0.484918794;0.251590515;0.236363636;0.511627907;0.177419355;5
0.259615385;0.107843137;0.162650602;0.06595092;0.083086053;0.038327526;0.213457077;0.08656256;0.409090909;0.220930233;0.612903226;6
0.403846154;0.274509804;0.234939759;0.015337423;0.044510386;0.083623693;0.194895592;0.078079815;0.390909091;0.313953488;0.629032258;6
0.221153846;0.078431373;0.144578313;0.012269939;0.109792285;0.052264808;0.157772622;0.117216117;0.854545455;0.406976744;0.370967742;6
0.519230769;0.107843137;0.253012048;0.021472393;0.112759644;0.048780488;0.220417633;0.155388471;0.336363636;0.511627907;0.322580645;4
0.519230769;0.078431373;0.295180723;0.021472393;0.103857567;0.055749129;0.22737819;0.154810102;0.345454545;0.360465116;0.35483871;4
0.403846154;0.176470588;0.168674699;0.116564417;0.086053412;0.243902439;0.447795824;0.164835165;0.363636364;0.395348837;0.322580645;6
0.480769231;0.245098039;0.21686747;0.023006135;0.074183976;0.059233449;0.269141531;0.087719298;0.218181818;0.88372093;0.758064516;6
0.576923077;0.078431373;0.277108434;0.018404908;0.109792285;0.073170732;0.280742459;0.168883748;0.290909091;0.523255814;0.258064516;5
0.269230769;0.147058824;0.108433735;0.121165644;0.103857567;0.198606272;0.415313225;0.163292848;0.4;0.313953488;0.241935484;5
0.394230769;0.352941176;0.156626506;0.05904908;0.071216617;0.073170732;0.211136891;0.078272605;0.409090909;0.348837209;0.758064516;6
0.365384615;0.225490196;0.162650602;0.079754601;0.080118694;0.073170732;0.232018561;0.132639291;0.563636364;0.372093023;0.483870968;6
0.355769231;0.612745098;0.060240964;0.190184049;0.103857567;0.146341463;0.475638051;0.198573356;0.345454545;0.325581395;0.177419355;5
0.317307692;0.12745098;0.168674699;0.032208589;0.074183976;0.073170732;0.236658933;0.133796029;0.572727273;0.488372093;0.35483871;4
0.307692308;0.078431373;0.156626506;0.102760736;0.112759644;0.097560976;0.489559165;0.175631386;0.6;0.418604651;0.338709677;6
0.403846154;0.18627451;0.15060241;0.283742331;0.106824926;0.167247387;0.461716937;0.258338153;0.3;0.325581395;0.193548387;6
0.240384615;0.294117647;0.102409639;0.125766871;0.210682493;0.167247387;0.47099768;0.210526316;0.681818182;0.511627907;0.225806452;4
0.317307692;0.12745098;0.168674699;0.032208589;0.074183976;0.073170732;0.236658933;0.133796029;0.572727273;0.488372093;0.35483871;4
0.230769231;0.294117647;0.108433735;0.104294479;0.255192878;0.090592334;0.431554524;0.204742626;0.736363636;0.569767442;0.193548387;4
0.423076923;0.156862745;0.180722892;0.02607362;0.121661721;0.073170732;0.225058005;0.132253711;0.236363636;0.325581395;0.322580645;5
0.307692308;0.078431373;0.156626506;0.095858896;0.112759644;0.097560976;0.489559165;0.175631386;0.6;0.418604651;0.338709677;6
0.336538462;0.720588235;0.054216867;0.165644172;0.103857567;0.149825784;0.452436195;0.193175246;0.390909091;0.279069767;0.161290323;5
0.240384615;0.323529412;0.096385542;0.004601227;0.068249258;0.080139373;0.20649652;0.108540582;0.4;0.23255814;0.241935484;5
0.221153846;0.274509804;0.246987952;0.287576687;0.181008902;0.226480836;0.459396752;0.271255061;0.609090909;0.360465116;0.177419355;5
0.413461538;0.31372549;0.192771084;0.11196319;0.065281899;0.073170732;0.252900232;0.089647195;0.3;0.279069767;0.85483871;7
0.288461538;0.176470588;0.259036145;0.17101227;0.106824926;0.177700348;0.438515081;0.188741083;0.490909091;0.38372093;0.241935484;5
0.230769231;0.352941176;0.108433735;0.108895706;0.258160237;0.090592334;0.466357309;0.204357046;0.763636364;0.581395349;0.193548387;5
0.326923077;0.156862745;0.174698795;0.036809816;0.080118694;0.052264808;0.250580046;0.134952767;0.581818182;0.534883721;0.338709677;6
0.230769231;0.352941176;0.108433735;0.108895706;0.258160237;0.090592334;0.466357309;0.204357046;0.763636364;0.581395349;0.193548387;5
0.326923077;0.156862745;0.174698795;0.036809816;0.080118694;0.052264808;0.250580046;0.134952767;0.581818182;0.534883721;0.338709677;6
0.336538462;0.137254902;0.156626506;0.013803681;0.091988131;0.104529617;0.378190255;0.093117409;0.5;0.302325581;0.516129032;6
0.413461538;0.254901961;0.168674699;0.105828221;0.091988131;0.236933798;0.512761021;0.163292848;0.381818182;0.38372093;0.290322581;6
0.336538462;0.137254902;0.156626506;0.013803681;0.091988131;0.104529617;0.378190255;0.093117409;0.5;0.302325581;0.516129032;6
0.413461538;0.254901961;0.168674699;0.105828221;0.091988131;0.236933798;0.512761021;0.163292848;0.381818182;0.38372093;0.290322581;6
0.25;0.196078431;0.102409639;0.11809816;0.097922849;0.205574913;0.431554524;0.166955851;0.454545455;0.279069767;0.225806452;5
0.240384615;0.205882353;0.084337349;0.09892638;0.106824926;0.167247387;0.389791183;0.164449586;0.463636364;0.23255814;0.161290323;5
0.25;0.18627451;0.102409639;0.119631902;0.103857567;0.202090592;0.438515081;0.167148641;0.445454545;0.290697674;0.225806452;5
0.346153846;0.264705882;0.120481928;0.20398773;0.133531157;0.212543554;0.510440835;0.226913437;0.354545455;0.325581395;0.14516129;6
0.432692308;0.196078431;0.162650602;0.259202454;0.106824926;0.160278746;0.56612529;0.251204935;0.272727273;0.395348837;0.177419355;6
0.25;0.264705882;0.210843373;0.076687117;0.074183976;0.024390244;0.3225058;0.140736457;0.409090909;0.325581395;0.290322581;4
0.298076923;0.343137255;0.168674699;0.134969325;0.139465875;0.094076655;0.403712297;0.170233275;0.409090909;0.244186047;0.225806452;5
0.403846154;0.176470588;0.168674699;0.064417178;0.121661721;0.111498258;0.327146172;0.139965298;0.372727273;0.325581395;0.322580645;6
0.298076923;0.343137255;0.168674699;0.134969325;0.139465875;0.094076655;0.403712297;0.170233275;0.409090909;0.244186047;0.225806452;5
0.336538462;0.18627451;0.222891566;0.139570552;0.097922849;0.118466899;0.280742459;0.20802005;0.690909091;0.61627907;0.306451613;6
0.288461538;0.37254902;0.156626506;0.087423313;0.409495549;0.163763066;0.348027842;0.139386929;0.381818182;0.290697674;0.322580645;5
0.326923077;0.117647059;0.168674699;0.015337423;0.056379822;0.038327526;0.368909513;0.094852516;0.409090909;0.976744186;0.564516129;6
0.365384615;0.200980392;0.192771084;0.214723926;0.160237389;0.104529617;0.445475638;0.209947947;0.254545455;0.26744186;0.193548387;5
0.269230769;0.235294118;0.198795181;0.029141104;0.127596439;0.132404181;0.488399072;0.116637748;0.390909091;0.441860465;0.322580645;5
0.365384615;0.200980392;0.192771084;0.214723926;0.160237389;0.104529617;0.445475638;0.209947947;0.254545455;0.26744186;0.193548387;5
0.269230769;0.254901961;0.204819277;0.030674847;0.12462908;0.134146341;0.466357309;0.116252169;0.390909091;0.453488372;0.322580645;5
0.269230769;0.235294118;0.198795181;0.029141104;0.127596439;0.132404181;0.466357309;0.116637748;0.390909091;0.441860465;0.322580645;5
0.259615385;0.18627451;0.156626506;0.116564417;0.097922849;0.066202091;0.287703016;0.173703489;0.645454545;0.488372093;0.290322581;6
0.269230769;0.176470588;0.162650602;0.013803681;0.091988131;0.059233449;0.24361949;0.112589165;0.581818182;0.465116279;0.403225806;6
0.278846154;0.18627451;0.156626506;0.02607362;0.100890208;0.205574913;0.399071926;0.131675342;0.663636364;0.476744186;0.419354839;6
0.269230769;0.470588235;0.090361446;0.144171779;0.083086053;0.12543554;0.343387471;0.179487179;0.509090909;0.348837209;0.225806452;5
0.269230769;0.470588235;0.090361446;0.144171779;0.083086053;0.12543554;0.343387471;0.179487179;0.509090909;0.348837209;0.225806452;5
0.336538462;0.107843137;0.162650602;0.015337423;0.053412463;0.114982578;0.294663573;0.103528051;0.6;0.372093023;0.483870968;7
0.240384615;0.117647059;0.156626506;0.015337423;0.053412463;0.118466899;0.306264501;0.107383844;0.736363636;0.395348837;0.451612903;6
0.317307692;0.205882353;0.180722892;0.236196319;0.080118694;0.195121951;0.445475638;0.239637555;0.527272727;0.523255814;0.161290323;5
0.384615385;0.235294118;0.198795181;0.150306748;0.065281899;0.156794425;0.429234339;0.189126663;0.318181818;0.418604651;0.258064516;6
0.413461538;0.245098039;0.21686747;0.104294479;0.083086053;0.118466899;0.341067285;0.169847696;0.427272727;0.372093023;0.419354839;6
0.413461538;0.245098039;0.21686747;0.104294479;0.083086053;0.118466899;0.341067285;0.169847696;0.427272727;0.372093023;0.419354839;6
0.384615385;0.235294118;0.198795181;0.150306748;0.065281899;0.156794425;0.429234339;0.189126663;0.318181818;0.418604651;0.258064516;6
0.269230769;0.245098039;0.144578313;0.23696319;0.106824926;0.101045296;0.320185615;0.214189319;0.327272727;0.348837209;0.193548387;5
0.269230769;0.245098039;0.144578313;0.23696319;0.106824926;0.101045296;0.320185615;0.214189319;0.327272727;0.348837209;0.193548387;5
0.423076923;0.176470588;0.198795181;0.030674847;0.130563798;0.031358885;0.143851508;0.13321766;0.154545455;0.313953488;0.241935484;5
0.432692308;0.166666667;0.198795181;0.029141104;0.130563798;0.034843206;0.146171694;0.133603239;0.154545455;0.302325581;0.241935484;5
0.307692308;0.176470588;0.156626506;0.156441718;0.089020772;0.12195122;0.406032483;0.207441681;0.681818182;0.418604651;0.370967742;7
0.211538462;0.176470588;0.090361446;0.009202454;0.130563798;0.114982578;0.266821346;0.122614228;0.327272727;0.279069767;0.129032258;5
0.355769231;0.196078431;0.469879518;0.176380368;0.09495549;0.177700348;0.352668213;0.217273954;0.236363636;0.255813953;0.112903226;5
0.355769231;0.18627451;0.475903614;0.174079755;0.091988131;0.170731707;0.348027842;0.217466744;0.236363636;0.255813953;0.112903226;5
0.307692308;0.196078431;0.192771084;0.016871166;0.086053412;0.087108014;0.276102088;0.128012339;0.436363636;0.465116279;0.35483871;6
0.134615385;0.078431373;0.204819277;0.003067485;0.059347181;0.083623693;0.157772622;0.085598612;0.481818182;0.337209302;0.338709677;6
0.288461538;0.254901961;0.060240964;0.012269939;0.118694362;0.094076655;0.252900232;0.125120494;0.445454545;0.220930233;0.241935484;5
0.365384615;0.166666667;0.204819277;0.010736196;0.139465875;0.111498258;0.387470998;0.139386929;0.345454545;0.337209302;0.241935484;5
0.173076923;0.264705882;0.240963855;0.087423313;0.038575668;0.073170732;0.382830626;0.09812994;0.745454545;0.325581395;0.580645161;7
0.480769231;0.156862745;0.138554217;0.148773006;0.068249258;0.034843206;0.204176334;0.165799113;0.372727273;0.209302326;0.435483871;6
0.211538462;0.205882353;0.126506024;0.229294479;0.100890208;0.06271777;0.308584687;0.182571814;0.354545455;0.372093023;0.338709677;6
0.221153846;0.18627451;0.186746988;0.013803681;0.077151335;0.052264808;0.171693735;0.070368228;0.545454545;0.255813953;0.5;7
0.346153846;0.470588235;0.054216867;0.013803681;0.183976261;0.059233449;0.250580046;0.151339888;0.454545455;0.360465116;0.290322581;5
0.288461538;0.205882353;0.295180723;0.012269939;0.394658754;0.174216028;0.3225058;0.12704839;0.327272727;0.313953488;0.161290323;6
0.221153846;0.18627451;0.186746988;0.013803681;0.077151335;0.052264808;0.171693735;0.070368228;0.545454545;0.255813953;0.5;7
0.240384615;0.18627451;0.222891566;0.11196319;0.112759644;0.195121951;0.477958237;0.160208213;0.427272727;0.302325581;0.241935484;6
0.269230769;0.156862745;0.180722892;0.190184049;0.127596439;0.055749129;0.310904872;0.214767688;0.590909091;0.313953488;0.225806452;6
0.288461538;0.235294118;0.180722892;0.006134969;0.118694362;0.069686411;0.241299304;0.111432427;0.472727273;0.453488372;0.35483871;5
0.25;0.284313725;0.222891566;0.065184049;0.09495549;0.130662021;0.481438515;0.13900135;0.345454545;0.325581395;0.290322581;6
0.230769231;0.176470588;0.222891566;0.099693252;0.112759644;0.181184669;0.445475638;0.156545209;0.427272727;0.302325581;0.241935484;6
0.240384615;0.18627451;0.222891566;0.11196319;0.112759644;0.195121951;0.477958237;0.160208213;0.427272727;0.302325581;0.241935484;6
0.25;0.215686275;0.096385542;0.105828221;0.121661721;0.18466899;0.422273782;0.169462117;0.409090909;0.313953488;0.161290323;5
0.403846154;0.196078431;0.192771084;0.107361963;0.106824926;0.205574913;0.452436195;0.160401003;0.345454545;0.38372093;0.338709677;6
0.278846154;0.156862745;0.192771084;0.148773006;0.207715134;0.12195122;0.262180974;0.183342973;0.272727273;0.26744186;0.129032258;5
0.394230769;0.18627451;0.162650602;0.016871166;0.074183976;0.080139373;0.262180974;0.072681704;0.227272727;0.337209302;0.629032258;6
0.394230769;0.18627451;0.162650602;0.016871166;0.074183976;0.080139373;0.262180974;0.072681704;0.227272727;0.337209302;0.629032258;6
0.221153846;0.196078431;0.144578313;0.296779141;0.192878338;0.104529617;0.382830626;0.233468286;0.427272727;0.255813953;0.209677419;6
0.375;0.303921569;0.295180723;0.108895706;0.080118694;0.031358885;0.234338747;0.182957393;0.554545455;0.627906977;0.322580645;6
0.211538462;0.117647059;0.144578313;0.07208589;0.195845697;0.163763066;0.445475638;0.145556198;0.445454545;0.244186047;0.241935484;5
0.221153846;0.196078431;0.144578313;0.296779141;0.192878338;0.104529617;0.382830626;0.233468286;0.427272727;0.255813953;0.209677419;6
0.365384615;0.225490196;0.138554217;0.185582822;0.133531157;0.06271777;0.30162413;0.216888375;0.4;0.325581395;0.274193548;4
0.365384615;0.225490196;0.138554217;0.185582822;0.133531157;0.06271777;0.30162413;0.216888375;0.4;0.325581395;0.274193548;4
0.240384615;0.098039216;0.13253012;0.013803681;0.100890208;0.149825784;0.3387471;0.101600154;0.427272727;0.302325581;0.35483871;5
0.461538462;0.147058824;0.15060241;0.164110429;0.065281899;0.038327526;0.201856148;0.180065548;0.354545455;0.209302326;0.451612903;5
0.288461538;0.12745098;0.21686747;0.268404908;0.109792285;0.104529617;0.287703016;0.24850588;0.5;0.302325581;0.129032258;5
0.288461538;0.12745098;0.21686747;0.268404908;0.109792285;0.104529617;0.287703016;0.24850588;0.5;0.302325581;0.129032258;5
0.298076923;0.176470588;0.186746988;0.098159509;0.089020772;0.12195122;0.385150812;0.128205128;0.545454545;0.313953488;0.548387097;6
0.288461538;0.12745098;0.21686747;0.268404908;0.109792285;0.104529617;0.287703016;0.24850588;0.5;0.302325581;0.129032258;5
0.25;0.225490196;0.240963855;0.088957055;0.089020772;0.128919861;0.422273782;0.154617313;0.381818182;0.348837209;0.290322581;5
0.461538462;0.254901961;0.21686747;0.012269939;0.106824926;0.031358885;0.255220418;0.162907268;0.409090909;0.290697674;0.225806452;4
0.461538462;0.254901961;0.21686747;0.012269939;0.106824926;0.031358885;0.255220418;0.162907268;0.409090909;0.290697674;0.225806452;4
0.451923077;0.215686275;0.168674699;0.038343558;0.133531157;0.181184669;0.382830626;0.160401003;0.445454545;0.244186047;0.225806452;6
0.346153846;0.31372549;0.246987952;0.207055215;0.130563798;0.12195122;0.429234339;0.226527858;0.436363636;0.476744186;0.225806452;6
0.269230769;0.235294118;0.204819277;0.108895706;0.103857567;0.212543554;0.47099768;0.157123578;0.454545455;0.302325581;0.274193548;6
0.317307692;0.254901961;0.186746988;0.070552147;0.068249258;0.118466899;0.303944316;0.087719298;0.572727273;0.290697674;0.693548387;7
0.269230769;0.176470588;0.15060241;0.168711656;0.106824926;0.149825784;0.392111369;0.188933873;0.554545455;0.244186047;0.290322581;6
0.403846154;0.18627451;0.343373494;0.150306748;0.130563798;0.055749129;0.290023202;0.196838249;0.363636364;0.534883721;0.161290323;5
0.230769231;0.196078431;0.271084337;0.105828221;0.106824926;0.153310105;0.450116009;0.166184693;0.490909091;0.279069767;0.193548387;6
0.230769231;0.215686275;0.295180723;0.162576687;0.145400593;0.229965157;0.477958237;0.182186235;0.427272727;0.441860465;0.225806452;6
0.173076923;0.093137255;0.174698795;0.003067485;0.100890208;0.06271777;0.134570766;0.077308656;0.509090909;0.302325581;0.306451613;6
0.298076923;0.254901961;0.21686747;0.012269939;0.068249258;0.038327526;0.315545244;0.096973202;0.318181818;0.348837209;0.290322581;5
0.298076923;0.254901961;0.180722892;0.062883436;0.059347181;0.111498258;0.3225058;0.087526509;0.581818182;0.313953488;0.693548387;7
0.317307692;0.039215686;0.180722892;0.038343558;0.026706231;0.045296167;0.064965197;0.056487372;0.272727273;0.348837209;0.629032258;7
0.317307692;0.235294118;0.174698795;0.052147239;0.086053412;0.108013937;0.373549884;0.144977829;0.5;0.488372093;0.35483871;6
0.336538462;0.421568627;0.174698795;0.164110429;0.074183976;0.205574913;0.498839907;0.187391556;0.381818182;0.395348837;0.241935484;6
0.317307692;0.039215686;0.180722892;0.038343558;0.026706231;0.045296167;0.064965197;0.056487372;0.272727273;0.348837209;0.629032258;7
0.240384615;0.156862745;0.331325301;0.115030675;0.091988131;0.226480836;0.480278422;0.170618855;0.472727273;0.325581395;0.193548387;5
0.355769231;0.323529412;0.138554217;0.217791411;0.133531157;0.090592334;0.382830626;0.228841334;0.418181818;0.313953488;0.274193548;5
0.259615385;0.098039216;0.198795181;0.012269939;0.059347181;0.114982578;0.299303944;0.077694236;0.581818182;0.441860465;0.564516129;7
0.336538462;0.088235294;0.144578313;0.115030675;0.332344214;0.104529617;0.354988399;0.153653364;0.409090909;0.186046512;0.387096774;8
0.423076923;0.117647059;0.228915663;0.044478528;0.130563798;0.135888502;0.382830626;0.114709852;0.454545455;0.220930233;0.580645161;5
0.355769231;0.323529412;0.138554217;0.217791411;0.133531157;0.090592334;0.382830626;0.228841334;0.418181818;0.313953488;0.274193548;5
0.336538462;0.088235294;0.144578313;0.115030675;0.332344214;0.104529617;0.354988399;0.153653364;0.409090909;0.186046512;0.387096774;8
0.259615385;0.098039216;0.198795181;0.012269939;0.059347181;0.114982578;0.299303944;0.077694236;0.581818182;0.441860465;0.564516129;7
0.336538462;0.078431373;0.210843373;0.013803681;0.080118694;0.094076655;0.229698376;0.12165028;0.5;0.337209302;0.35483871;6
0.25;0.078431373;0.222891566;0.013803681;0.083086053;0.087108014;0.232018561;0.122228649;0.6;0.325581395;0.290322581;6
0.269230769;0.333333333;0.078313253;0.187116564;0.103857567;0.083623693;0.345707657;0.204549836;0.472727273;0.290697674;0.161290323;5
0.192307692;0.215686275;0.072289157;0.015337423;0.080118694;0.191637631;0.357308585;0.101792944;0.6;0.430232558;0.403225806;6
0.278846154;0.450980392;0.162650602;0.099693252;0.118694362;0.020905923;0.392111369;0.152496626;0.4;0.186046512;0.225806452;4
0.278846154;0.450980392;0.162650602;0.099693252;0.118694362;0.020905923;0.392111369;0.152496626;0.4;0.186046512;0.225806452;4
0.25;0.137254902;0.180722892;0.162576687;0.109792285;0.177700348;0.324825986;0.148062464;0.445454545;0.139534884;0.451612903;5
0.288461538;0.147058824;0.180722892;0.016871166;0.100890208;0.059233449;0.199535963;0.095623675;0.409090909;0.279069767;0.435483871;7
0.5;0.176470588;0.204819277;0.093558282;0.059347181;0.066202091;0.354988399;0.151532678;0.327272727;0.325581395;0.419354839;6
0.259615385;0.147058824;0.15060241;0.256134969;0.109792285;0.045296167;0.234338747;0.215346057;0.390909091;0.23255814;0.193548387;6
0.201923077;0.196078431;0.084337349;0.122699387;0.068249258;0.097560976;0.308584687;0.160208213;0.509090909;0.255813953;0.241935484;6
0.201923077;0.196078431;0.084337349;0.122699387;0.068249258;0.097560976;0.308584687;0.160208213;0.509090909;0.255813953;0.241935484;6
0.230769231;0.18627451;0.108433735;0.013803681;0.056379822;0.06271777;0.236658933;0.099672258;0.627272727;0.325581395;0.322580645;5
0.5;0.205882353;0.204819277;0.176380368;0.06231454;0.111498258;0.389791183;0.191825718;0.372727273;0.290697674;0.419354839;5
0.5;0.176470588;0.204819277;0.093558282;0.059347181;0.066202091;0.354988399;0.151532678;0.327272727;0.325581395;0.419354839;6
0.490384615;0.18627451;0.204819277;0.154907975;0.059347181;0.06097561;0.364269142;0.1846925;0.372727273;0.302325581;0.419354839;5
0.259615385;0.147058824;0.15060241;0.256134969;0.109792285;0.045296167;0.234338747;0.215346057;0.390909091;0.23255814;0.193548387;6
0.298076923;0.235294118;0.180722892;0.018404908;0.080118694;0.090592334;0.250580046;0.107576634;0.472727273;0.302325581;0.483870968;6
0.326923077;0.137254902;0.144578313;0.012269939;0.09495549;0.052264808;0.348027842;0.093502988;0.481818182;0.360465116;0.516129032;6
0.278846154;0.411764706;0.228915663;0.105828221;0.109792285;0.083623693;0.385150812;0.183342973;0.545454545;0.372093023;0.258064516;5
0.230769231;0.245098039;0.084337349;0.064417178;0.127596439;0.087108014;0.276102088;0.147291305;0.445454545;0.302325581;0.225806452;5
0.240384615;0.176470588;0.253012048;0.099693252;0.106824926;0.209059233;0.464037123;0.160593792;0.436363636;0.360465116;0.241935484;6
0.355769231;0.117647059;0.28313253;0.25;0.127596439;0.170731707;0.415313225;0.237709659;0.336363636;0.465116279;0.209677419;5
0.230769231;0.245098039;0.084337349;0.064417178;0.127596439;0.087108014;0.276102088;0.147291305;0.445454545;0.302325581;0.225806452;5
0.240384615;0.176470588;0.253012048;0.099693252;0.106824926;0.209059233;0.464037123;0.160593792;0.436363636;0.360465116;0.241935484;6
0.269230769;0.274509804;0.313253012;0.164110429;0.109792285;0.020905923;0.234338747;0.182957393;0.318181818;0.279069767;0.225806452;5
0.240384615;0.049019608;0.253012048;0.007668712;0.100890208;0.212543554;0.317865429;0.068440332;0.372727273;0.581395349;0.516129032;7
0.25;0.068627451;0.265060241;0.009202454;0.100890208;0.226480836;0.327146172;0.06921149;0.381818182;0.593023256;0.516129032;7
0.240384615;0.049019608;0.253012048;0.007668712;0.100890208;0.212543554;0.317865429;0.068440332;0.372727273;0.581395349;0.516129032;7
0.365384615;0.147058824;0.385542169;0.188650307;0.071216617;0.181184669;0.373549884;0.209947947;0.254545455;0.360465116;0.129032258;5
0.25;0.068627451;0.265060241;0.009202454;0.100890208;0.226480836;0.327146172;0.06921149;0.381818182;0.593023256;0.516129032;7
0.240384615;0.049019608;0.253012048;0.007668712;0.100890208;0.212543554;0.317865429;0.068440332;0.372727273;0.581395349;0.516129032;7
0.182692308;0.171568627;0.391566265;0.009202454;0.207715134;0.052264808;0.296983759;0.114902641;0.436363636;0.23255814;0.225806452;5
0.298076923;0.235294118;0.156626506;0.02607362;0.06231454;0.031358885;0.218097448;0.076151918;0.309090909;0.23255814;0.5;6
0.298076923;0.196078431;0.13253012;0.144171779;0.127596439;0.118466899;0.283062645;0.189897821;0.327272727;0.279069767;0.258064516;5
0.298076923;0.235294118;0.156626506;0.02607362;0.06231454;0.031358885;0.218097448;0.076151918;0.309090909;0.23255814;0.5;6
0.182692308;0.171568627;0.391566265;0.009202454;0.207715134;0.052264808;0.296983759;0.114902641;0.436363636;0.23255814;0.225806452;5
0.269230769;0.323529412;0.096385542;0.012269939;0.083086053;0.090592334;0.350348028;0.087912088;0.209090909;0.26744186;0.419354839;6
0.336538462;0.284313725;0.096385542;0.219325153;0.115727003;0.198606272;0.535962877;0.229612493;0.372727273;0.26744186;0.14516129;5
0.298076923;0.12745098;0.144578313;0.018404908;0.035608309;0.052264808;0.164733179;0.054173896;0.390909091;0.279069767;0.693548387;7
0.269230769;0.156862745;0.168674699;0.018404908;0.056379822;0.128919861;0.285382831;0.090803933;0.563636364;0.279069767;0.548387097;5
0.288461538;0.196078431;0.21686747;0.098159509;0.100890208;0.202090592;0.459396752;0.162907268;0.4;0.313953488;0.258064516;6
0.269230769;0.156862745;0.144578313;0.122699387;0.074183976;0.080139373;0.292343387;0.167919799;0.554545455;0.430232558;0.370967742;6
0.269230769;0.156862745;0.168674699;0.018404908;0.056379822;0.128919861;0.285382831;0.090803933;0.563636364;0.279069767;0.548387097;5
0.307692308;0.078431373;0.192771084;0.007668712;0.068249258;0.094076655;0.164733179;0.050318103;0.463636364;0.162790698;0.661290323;6
0.307692308;0.058823529;0.168674699;0.010736196;0.050445104;0.027874564;0.109048724;0.123578176;0.672727273;0.26744186;0.306451613;5
0.240384615;0.254901961;0.21686747;0.06595092;0.077151335;0.101045296;0.408352668;0.14439946;0.390909091;0.313953488;0.274193548;5
0.288461538;0.176470588;0.144578313;0.01993865;0.100890208;0.236933798;0.336426914;0.108347793;0.418181818;0.348837209;0.403225806;5
0.278846154;0.088235294;0.253012048;0.150306748;0.086053412;0.289198606;0.401392111;0.176788124;0.290909091;0.255813953;0.14516129;6
0.259615385;0.18627451;0.240963855;0.144171779;0.089020772;0.25087108;0.505800464;0.167919799;0.418181818;0.325581395;0.225806452;5
0.278846154;0.166666667;0.21686747;0.122699387;0.083086053;0.212543554;0.457076566;0.162328899;0.418181818;0.325581395;0.258064516;5
0.192307692;0.215686275;0.162650602;0.016871166;0.014836795;0.149825784;0.220417633;0.039136302;0.618181818;0.395348837;0.741935484;7
0.25;0.196078431;0.337349398;0.016871166;0.43620178;0.163763066;0.225058005;0.123963756;0.345454545;0.174418605;0.193548387;6
0.375;0.215686275;0.156626506;0.281441718;0.130563798;0.118466899;0.382830626;0.243878928;0.436363636;0.325581395;0.387096774;5
0.288461538;0.098039216;0.180722892;0.187116564;0.15727003;0.059233449;0.37587007;0.211490264;0.254545455;0.348837209;0.161290323;7
0.288461538;0.098039216;0.180722892;0.187116564;0.15727003;0.059233449;0.37587007;0.211490264;0.254545455;0.348837209;0.161290323;7
0.288461538;0.098039216;0.180722892;0.187116564;0.15727003;0.059233449;0.37587007;0.211490264;0.254545455;0.348837209;0.161290323;7
0.288461538;0.098039216;0.180722892;0.187116564;0.15727003;0.059233449;0.37587007;0.211490264;0.254545455;0.348837209;0.161290323;7
0.288461538;0.098039216;0.180722892;0.187116564;0.15727003;0.059233449;0.37587007;0.211490264;0.254545455;0.348837209;0.161290323;7
0.288461538;0.098039216;0.180722892;0.187116564;0.15727003;0.059233449;0.37587007;0.211490264;0.254545455;0.348837209;0.161290323;7
0.125;0.058823529;0.15060241;0.001533742;0.089020772;0.045296167;0.185614849;0.09234625;0.454545455;0.244186047;0.193548387;6
0.288461538;0.098039216;0.180722892;0.187116564;0.15727003;0.059233449;0.37587007;0.211490264;0.254545455;0.348837209;0.161290323;7
0.326923077;0.524509804;0.060240964;0.012269939;0.175074184;0.080139373;0.336426914;0.151918257;0.436363636;0.302325581;0.274193548;4
0.298076923;0.049019608;0.168674699;0.194785276;0.121661721;0.156794425;0.285382831;0.181993445;0.563636364;0.23255814;0.338709677;6
0.278846154;0.254901961;0.180722892;0.121165644;0.148367953;0.076655052;0.331786543;0.174281858;0.672727273;0.488372093;0.483870968;7
0.336538462;0.235294118;0.174698795;0.013803681;0.086053412;0.104529617;0.313225058;0.112781955;0.436363636;0.38372093;0.451612903;5
0.240384615;0.12745098;0.174698795;0.170245399;0.115727003;0.163763066;0.320185615;0.148640833;0.454545455;0.186046512;0.451612903;5
